User/ID, SceneNR, Blink, Green/Blue, TotalTime, TimeBeforeBlink, SceneTime, POI, DiffFromPOI, AverageTotalDiff
10, Timeline2 (UnityEngine.PlayableDirector), 2, True, 20,49499, 9,64185130503029, 117,366666666666, 66, -56,3581486949697, -22,75251
10, Timeline3_BE (UnityEngine.PlayableDirector), 3, False, 35,74837, 15,2533819982782, 110,133333333332, 58, -42,7466180017218, -29,41721
10, Timeline4_OBE (UnityEngine.PlayableDirector), 4, False, 55,28157, 19,5332027003169, 194,049999999999, 34, -14,4667972996831, -25,67961
10, Timeline5_BE (UnityEngine.PlayableDirector), 5, False, 63,90796, 8,62639298383147, 256,133333333332, 62, -53,3736070161685, -31,21841
10, Timeline6_BE (UnityEngine.PlayableDirector), 6, False, 76,19633, 12,2883685026318, 90,316666666666, 38, -25,7116314973682, -30,30061
10, Timeline7_OBE (UnityEngine.PlayableDirector), 7, False, 89,08556, 12,889229984954, 75,183333333332, 20, -7,110770015046, -26,98778
10, Timeline8_BE (UnityEngine.PlayableDirector), 8, False, 101,6089, 12,5233352202922, 243,599999999999, 69, -56,4766647797078, -30,67389
10, Timeline9_BE (UnityEngine.PlayableDirector), 9, False, 117,5608, 15,951923398301, 109,491067597455, 57, -41,048076601699, -31,82658
10, Timeline10_OBE (UnityEngine.PlayableDirector), 10, False, 129,8003, 12,2395021142438, 200,416666666666, 49, -36,7604978857562, -32,31997
10, Timeline11_BE (UnityEngine.PlayableDirector), 11, False, 147,7015, 17,9011589009315, 83,299999999999, 44, -26,0988410990685, -31,75441
10, Timeline12_BE (UnityEngine.PlayableDirector), 12, False, 164,1041, 16,402632612735, 130,483333333332, 45, -28,597367387265, -31,49132
10, Timeline13_BE (UnityEngine.PlayableDirector), 13, False, 181,5723, 17,4681794950739, 40,833333333332, 0, 17,4681794950739, -27,72521
12, Timeline1 (UnityEngine.PlayableDirector), 1, False, 6,29492, 6,29492000024766, 56,316666666666, 0, 6,29492000024766, 6,29492
12, Timeline2 (UnityEngine.PlayableDirector), 2, True, 12,87282, 6,5779045233503, 117,366666666666, 66, -59,4220954766497, -26,56359
12, Timeline3_BE (UnityEngine.PlayableDirector), 3, False, 18,8847, 6,01187011785805, 110,133333333332, 58, -51,9881298821419, -35,03844
12, Timeline4_OBE (UnityEngine.PlayableDirector), 4, False, 42,78087, 23,8961755530909, 194,049999999999, 34, -10,1038244469091, -28,80478
12, Timeline5_BE (UnityEngine.PlayableDirector), 5, False, 55,98641, 13,2055430160835, 256,133333333332, 62, -48,7944569839165, -32,80272
12, Timeline6_BE (UnityEngine.PlayableDirector), 6, False, 68,12606, 12,1396510843188, 90,316666666666, 38, -25,8603489156812, -31,64566
12, Timeline7_OBE (UnityEngine.PlayableDirector), 7, False, 74,77244, 6,64637399557978, 75,183333333332, 20, -13,3536260044202, -29,03251
12, Timeline8_BE (UnityEngine.PlayableDirector), 8, False, 94,12078, 19,3483425714076, 243,599999999999, 69, -49,6516574285924, -31,6099
12, Timeline9_BE (UnityEngine.PlayableDirector), 9, False, 102,7468, 8,62599589210004, 109,491067597455, 57, -48,3740041079, -33,47258
