User/ID, SceneNR, Blink, Green/Blue, TotalTime, TimeBeforeBlink, SceneTime, POI, DiffFromPOI, AverageTotalDiff
22, Timeline13_BE (UnityEngine.PlayableDirector), 13, False, 91,55686, 6,49141630809754, 40,833333333332, 0, 6,49141630809754, -34,64947
24, Timeline1 (UnityEngine.PlayableDirector), 1, False, 6,924017, 6,92401720304042, 56,316666666666, 0, 6,92401720304042, 6,924017
24, Timeline2 (UnityEngine.PlayableDirector), 2, True, 12,93556, 6,01154079660773, 117,366666666666, 66, -59,9884592033923, -26,53222
24, Timeline3_BE (UnityEngine.PlayableDirector), 3, False, 19,68085, 6,74529671110213, 110,133333333332, 58, -51,2547032888979, -34,77305
24, Timeline4_OBE (UnityEngine.PlayableDirector), 4, False, 25,69349, 6,01263988856226, 194,049999999999, 34, -27,9873601114377, -33,07663
24, Timeline5_BE (UnityEngine.PlayableDirector), 5, False, 31,73862, 6,04512759577483, 256,133333333332, 62, -55,9548724042252, -37,65228
24, Timeline6_BE (UnityEngine.PlayableDirector), 6, False, 38,88252, 7,14390151482075, 90,316666666666, 38, -30,8560984851792, -36,51958
24, Timeline7_OBE (UnityEngine.PlayableDirector), 7, False, 46,72644, 7,84391569625586, 75,183333333332, 20, -12,1560843037441, -33,03908
24, Timeline8_BE (UnityEngine.PlayableDirector), 8, False, 53,15323, 6,42679608426988, 243,599999999999, 69, -62,5732039157301, -36,73085
24, Timeline9_BE (UnityEngine.PlayableDirector), 9, False, 65,49335, 12,340116889216, 109,491067597455, 57, -44,659883110784, -37,61185
24, Timeline10_OBE (UnityEngine.PlayableDirector), 10, False, 79,84726, 14,3539123954251, 200,416666666666, 49, -34,6460876045749, -37,31527
24, Timeline11_BE (UnityEngine.PlayableDirector), 11, False, 99,94551, 20,0982502680272, 83,299999999999, 44, -23,9017497319728, -36,09586
24, Timeline12_BE (UnityEngine.PlayableDirector), 12, False, 107,3565, 7,41102872043848, 130,483333333332, 45, -37,5889712795615, -36,22029
24, Timeline13_BE (UnityEngine.PlayableDirector), 13, False, 114,2673, 6,91080829501152, 40,833333333332, 0, 6,91080829501152, -32,90251
26, Timeline1 (UnityEngine.PlayableDirector), 1, False, 10,40209, 10,4020931022242, 56,316666666666, 0, 10,4020931022242, 10,40209
26, Timeline2 (UnityEngine.PlayableDirector), 2, True, 24,1908, 13,7887053871527, 117,366666666666, 66, -52,2112946128473, -20,9046
26, Timeline3_BE (UnityEngine.PlayableDirector), 3, False, 30,25305, 6,0622462965548, 110,133333333332, 58, -51,9377537034452, -31,24899
26, Timeline4_OBE (UnityEngine.PlayableDirector), 4, False, 42,07592, 11,8228741819039, 194,049999999999, 34, -22,1771258180961, -28,98102
26, Timeline5_BE (UnityEngine.PlayableDirector), 5, False, 48,08952, 6,01359910704195, 256,133333333332, 62, -55,986400892958, -34,3821
26, Timeline6_BE (UnityEngine.PlayableDirector), 6, False, 54,53217, 6,44264529366046, 90,316666666666, 38, -31,5573547063395, -33,91131
26, Timeline7_OBE (UnityEngine.PlayableDirector), 7, False, 63,07485, 8,54268469754606, 75,183333333332, 20, -11,4573153024539, -30,70359
26, Timeline8_BE (UnityEngine.PlayableDirector), 8, False, 77,36253, 14,287675797008, 243,599999999999, 69, -54,712324202992, -33,70469
26, Timeline9_BE (UnityEngine.PlayableDirector), 9, False, 96,77899, 19,4164657089859, 109,491067597455, 57, -37,5835342910141, -34,13567
26, Timeline10_OBE (UnityEngine.PlayableDirector), 10, False, 104,8228, 8,04382250644267, 200,416666666666, 49, -40,9561774935573, -34,81772
26, Timeline11_BE (UnityEngine.PlayableDirector), 11, False, 125,5537, 20,7309339111671, 83,299999999999, 44, -23,2690660888329, -33,76784
26, Timeline12_BE (UnityEngine.PlayableDirector), 12, False, 140,5243, 14,9705815864727, 130,483333333332, 45, -30,0294184135273, -33,45631
26, Timeline13_BE (UnityEngine.PlayableDirector), 13, False, 162,0882, 21,5638282950968, 40,833333333332, 0, 21,5638282950968, -29,22399
28, Timeline1 (UnityEngine.PlayableDirector), 1, False, 18,9358, 18,9358041957021, 56,316666666666, 0, 18,9358041957021, 18,9358
28, Timeline2 (UnityEngine.PlayableDirector), 2, True, 27,14566, 8,20985679887235, 117,366666666666, 66, -57,7901432011276, -19,42717
28, Timeline3_BE (UnityEngine.PlayableDirector), 3, False, 33,15651, 6,01084380224347, 110,133333333332, 58, -51,9891561977565, -30,28116
28, Timeline4_OBE (UnityEngine.PlayableDirector), 4, False, 45,347, 12,1904929820448, 194,049999999999, 34, -21,8095070179552, -28,16325
28, Timeline5_BE (UnityEngine.PlayableDirector), 5, False, 54,52053, 9,17353269457817, 256,133333333332, 62, -52,8264673054218, -33,09589
28, Timeline6_BE (UnityEngine.PlayableDirector), 6, False, 78,63239, 24,1118622990325, 90,316666666666, 38, -13,8881377009675, -29,8946
28, Timeline7_OBE (UnityEngine.PlayableDirector), 7, False, 84,64589, 6,01349929813296, 75,183333333332, 20, -13,986500701867, -27,62201
28, Timeline8_BE (UnityEngine.PlayableDirector), 8, False, 113,8691, 29,223248180002, 243,599999999999, 69, -39,776751819998, -29,14136
28, Timeline9_BE (UnityEngine.PlayableDirector), 9, False, 122,5141, 8,64495663437992, 109,491067597455, 57, -48,3550433656201, -31,27621
28, Timeline10_OBE (UnityEngine.PlayableDirector), 10, False, 130,2468, 7,73268849495798, 200,416666666666, 49, -41,267311505042, -32,27532
28, Timeline11_BE (UnityEngine.PlayableDirector), 11, False, 146,4897, 16,2428778782487, 83,299999999999, 44, -27,7571221217513, -31,86458
28, Timeline12_BE (UnityEngine.PlayableDirector), 12, False, 152,9189, 6,42919579613954, 130,483333333332, 45, -38,5708042038605, -32,42343
28, Timeline13_BE (UnityEngine.PlayableDirector), 13, False, 176,4641, 23,5452389093116, 40,833333333332, 0, 23,5452389093116, -28,11814
30, Timeline1 (UnityEngine.PlayableDirector), 1, False, 7,148901, 7,14890109933913, 56,316666666666, 0, 7,14890109933913, 7,148901
30, Timeline2 (UnityEngine.PlayableDirector), 2, True, 13,22606, 6,07715911604464, 117,366666666666, 66, -59,9228408839554, -26,38697
30, Timeline3_BE (UnityEngine.PlayableDirector), 3, False, 31,04363, 17,8175726123154, 110,133333333332, 58, -40,1824273876846, -30,98545
30, Timeline4_OBE (UnityEngine.PlayableDirector), 4, False, 38,47095, 7,42731989920139, 194,049999999999, 34, -26,5726801007986, -29,88226
30, Timeline5_BE (UnityEngine.PlayableDirector), 5, False, 44,48235, 6,01140358578414, 256,133333333332, 62, -55,9885964142159, -35,10353
30, Timeline6_BE (UnityEngine.PlayableDirector), 6, False, 53,1907, 8,70834829472005, 90,316666666666, 38, -29,2916517052799, -34,13488
30, Timeline7_OBE (UnityEngine.PlayableDirector), 7, False, 64,86369, 11,6729967873544, 75,183333333332, 20, -8,32700321264565, -30,44804
30, Timeline8_BE (UnityEngine.PlayableDirector), 8, False, 76,23721, 11,3735123835504, 243,599999999999, 69, -57,6264876164496, -33,84535
30, Timeline9_BE (UnityEngine.PlayableDirector), 9, False, 93,20572, 16,9685140699148, 109,491067597455, 57, -40,0314859300852, -34,5327
30, Timeline10_OBE (UnityEngine.PlayableDirector), 10, False, 108,0596, 14,8538772193715, 200,416666666666, 49, -34,1461227806285, -34,49404
30, Timeline11_BE (UnityEngine.PlayableDirector), 11, False, 126,5758, 18,5161663061008, 83,299999999999, 44, -25,4838336938992, -33,67493
30, Timeline12_BE (UnityEngine.PlayableDirector), 12, False, 132,5881, 6,01233390625566, 130,483333333332, 45, -38,9876660937443, -34,11766
30, Timeline13_BE (UnityEngine.PlayableDirector), 13, False, 138,599, 6,01089560892433, 40,833333333332, 0, 6,01089560892433, -31,03085
32, Timeline1 (UnityEngine.PlayableDirector), 1, False, 6,325161, 6,32516110967845, 56,316666666666, 0, 6,32516110967845, 6,325161
32, Timeline2 (UnityEngine.PlayableDirector), 2, True, 12,33649, 6,0113298073411, 117,366666666666, 66, -59,9886701926589, -26,83175
32, Timeline3_BE (UnityEngine.PlayableDirector), 3, False, 20,82807, 8,49157947767526, 110,133333333332, 58, -49,5084205223247, -34,39064
32, Timeline4_OBE (UnityEngine.PlayableDirector), 4, False, 26,84, 6,01192679535598, 194,049999999999, 34, -27,988073204644, -32,79
32, Timeline5_BE (UnityEngine.PlayableDirector), 5, False, 32,85064, 6,01064728200436, 256,133333333332, 62, -55,9893527179956, -37,42987
32, Timeline6_BE (UnityEngine.PlayableDirector), 6, False, 40,06105, 7,21040358487517, 90,316666666666, 38, -30,7895964151248, -36,32316
32, Timeline7_OBE (UnityEngine.PlayableDirector), 7, False, 46,07277, 6,01171810459346, 75,183333333332, 20, -13,9882818954065, -33,13246
32, Timeline8_BE (UnityEngine.PlayableDirector), 8, False, 52,98237, 6,90960329119116, 243,599999999999, 69, -62,0903967088088, -36,7522
32, Timeline9_BE (UnityEngine.PlayableDirector), 9, False, 66,15423, 13,1718577789143, 109,491067597455, 57, -43,8281422210857, -37,53842
32, Timeline10_OBE (UnityEngine.PlayableDirector), 10, False, 72,16515, 6,01092729438096, 200,416666666666, 49, -42,989072705619, -38,08348
32, Timeline11_BE (UnityEngine.PlayableDirector), 11, False, 78,17663, 6,0114773074165, 83,299999999999, 44, -37,9885226925835, -38,07485
32, Timeline12_BE (UnityEngine.PlayableDirector), 12, False, 84,27113, 6,09450838156044, 130,483333333332, 45, -38,9054916184396, -38,14407
32, Timeline13_BE (UnityEngine.PlayableDirector), 13, False, 90,28263, 6,01149680931121, 40,833333333332, 0, 6,01149680931121, -34,74749
34, Timeline1 (UnityEngine.PlayableDirector), 1, False, 20,82622, 20,8262172127143, 56,316666666666, 0, 20,8262172127143, 20,82622
34, Timeline2 (UnityEngine.PlayableDirector), 2, True, 97,82621, 76,9999957783148, 117,366666666666, 66, 10,9999957783148, 15,91311
34, Timeline3_BL (UnityEngine.PlayableDirector), 3, True, 129,9485, 32,1222868883051, 113,099999999998, 31, 1,1222868883051, 10,98283
