Time, ButtonPressRate, AveragePressRate
5.112648, 0, 0
1,223966, 143,5392, 113,6495
1,228449, 143,9111, 113,8688
1,234727, 144,0112, 114,0856
1,240984, 144,113, 114,3001
1,246419, 144,3348, 114,5131
1,252412, 144,4721, 114,7241
1,258249, 144,6306, 114,9332
1,264264, 144,7614, 115,1404
1,272667, 144,5456, 115,3432
1,278892, 144,6449, 115,5439
1,289897, 144,0648, 115,7379
1,294982, 144,3257, 115,931
1,299006, 144,733, 116,1243
1,306851, 144,6024, 116,3142
1,31371, 144,6102, 116,5016
1,3204, 144,6412, 116,6867
1,327936, 144,5561, 116,8689
1,335234, 144,5045, 117,0483
1,3412, 144,6331, 117,2263
1,345805, 144,9436, 117,4039
1,35016, 145,2847, 117,5815
1,355858, 145,4433, 117,7579
1,361896, 145,5548, 117,9327
1,36821, 145,6285, 118,1058
1,374295, 145,7315, 118,2774
1,379669, 145,9269, 118,4481
1,384824, 146,149, 118,618
1,390012, 146,3647, 118,7872
1,393779, 146,7638, 118,9568
1,39787, 147,1179, 119,1264
1,405895, 146,9589, 119,2931
1,412933, 146,9289, 119,4576
1,416948, 147,2863, 119,6222
1,421795, 147,5346, 119,7864
1,427302, 147,6967, 119,9497
1,431332, 148,0451, 120,113
1,439196, 147,9047, 120,2736
1,444283, 148,1154, 120,4336
1,449022, 148,3681, 120,5933
1,454726, 148,4978, 120,7518
1,459065, 148,7968, 120,9103
1,464743, 148,9267, 121,0677
1,473543, 148,6687, 121,2218
1,480001, 148,7017, 121,3745
1,495331, 147,6578, 121,5197
1,511615, 146,5271, 121,6571
1,516836, 146,7155, 121,7941
1,523296, 146,7571, 121,9297
1,529451, 146,8339, 122,0643
1,536022, 146,8616, 122,1977
1,543323, 146,8049, 122,3293
1,548683, 146,9715, 122,4603
1,553986, 147,1433, 122,5909
1,559198, 147,3241, 122,7211
1,562849, 147,6814, 122,8518
1,571683, 147,4473, 122,9799
1,579102, 147,3756, 123,1063
1,585982, 147,365, 123,2313
1,592461, 147,3993, 123,3553
1,597899, 147,5486, 123,4787
1,606693, 147,3262, 123,5997
1,612598, 147,423, 123,7201
1,61631, 147,7591, 123,8409
1,623019, 147,7655, 123,9605
1,629912, 147,7519, 124,0789
1,638651, 147,5392, 124,195
1,643954, 147,6975, 124,3108
1,649569, 147,8212, 124,426
1,656226, 147,8327, 124,5402
1,660684, 148,0779, 124,6545
1,669394, 147,8708, 124,7666
1,67817, 147,6595, 124,8767
1,686941, 147,4513, 124,9847
1,705994, 146,1916, 125,0857
1,712603, 146,2151, 125,1858
1,71986, 146,173, 125,2848
1,72886, 145,9567, 125,3819
1,740392, 145,4923, 125,4758
1,747996, 145,4203, 125,5686
1,755369, 145,3717, 125,6603
1,764061, 145,1954, 125,7503
1,773864, 144,914, 125,8382
1,779106, 145,0732, 125,926
1,784817, 145,1864, 126,0136
1,792464, 145,114, 126,1
1,801452, 144,9154, 126,1848
1,81131, 144,6374, 126,2675
1,817995, 144,6588, 126,3496
1,824673, 144,6806, 126,4311
1,830665, 144,7658, 126,5122
1,843338, 144,2355, 126,5903
1,849315, 144,3229, 126,6681
1,854889, 144,4462, 126,7457
1,859977, 144,6129, 126,8234
1,865737, 144,7175, 126,9008
1,874777, 144,5255, 126,9768
1,880425, 144,6395, 127,0526
1,886544, 144,7106, 127,1281
1,891375, 144,8961, 127,2037
1,908277, 144,0119, 127,2749
1,913799, 144,1364, 127,346
1,920427, 144,1635, 127,4167
1,925616, 144,3156, 127,4874
1,929992, 144,5375, 127,5585
1,937629, 144,4753, 127,6286
1,943151, 144,5961, 127,6988
1,948086, 144,7667, 127,769
1,95311, 144,9287, 127,8393
1,957883, 145,1113, 127,9098
1,962047, 145,3451, 127,9807
1,969016, 145,3375, 128,051
1,974017, 145,4978, 128,1213
1,978957, 145,6623, 128,1918
1,983783, 145,8356, 128,2623
1,988684, 146,0015, 128,333
1,993939, 146,1364, 128,4037
1,997969, 146,3743, 128,4747
2,005181, 146,3422, 128,545
2,010137, 146,5001, 128,6155
2,014543, 146,7033, 128,6861
2,019514, 146,8579, 128,7568
2,025483, 146,9282, 128,8273
2,029591, 147,1535, 128,898
2,036292, 147,1613, 128,9683
2,041606, 147,2844, 129,0384
2,046365, 147,4526, 129,1087
2,050826, 147,6448, 129,1792
2,057182, 147,6792, 129,2493
2,062148, 147,8279, 129,3194
2,070138, 147,7274, 129,3886
2,07636, 147,7721, 129,4574
2,080745, 147,9665, 129,5265
2,086482, 148,0496, 129,5954
2,090856, 148,2431, 129,6644
2,095693, 148,398, 129,7336
2,11186, 147,6386, 129,7994
2,11838, 147,6589, 129,8648
2,123628, 147,7802, 129,9302
2,128732, 147,9124, 129,9956
2,135967, 147,8748, 130,0604
2,141786, 147,9493, 130,1249
2,146601, 148,1026, 130,1896
2,151884, 148,2182, 130,2542
2,157099, 148,3385, 130,3188
2,162301, 148,4591, 130,3834
2,170412, 148,3517, 130,4471
2,176287, 148,419, 130,5106
2,181152, 148,5645, 130,5742
2,187479, 148,5957, 130,6374
2,192369, 148,7379, 130,7007
2,197173, 148,886, 130,7641
2,203463, 148,9188, 130,8271
2,208401, 149,0553, 130,8902
2,212867, 149,2274, 130,9534
2,217127, 149,4144, 131,0168
2,221925, 149,5594, 131,0803
2,22723, 149,6649, 131,1437
2,231207, 149,8712, 131,2074
2,237705, 149,8846, 131,2708
2,241885, 150,0739, 131,3343
2,247068, 150,1863, 131,3978
2,251382, 150,3639, 131,4614
2,255861, 150,5283, 131,5252
2,261323, 150,6176, 131,5888
2,269397, 150,5095, 131,6517
2,275738, 150,5322, 131,7142
2,281651, 150,5869, 131,7765
2,288426, 150,5768, 131,8383
2,293387, 150,7019, 131,9001
2,298512, 150,8141, 131,962
2,315177, 150,0743, 132,021
2,322364, 150,036, 132,0794
2,328217, 150,0952, 132,1377
2,335815, 150,0273, 132,1954
2,341317, 150,1115, 132,2531
2,346411, 150,2248, 132,3107
2,35065, 150,3993, 132,3685
2,355343, 150,5404, 132,4263
2,359469, 150,7216, 132,4844
2,363372, 150,9183, 132,5427
2,370955, 150,8496, 132,6005
2,3764, 150,9343, 132,6581
2,381973, 151,0095, 132,7157
2,387877, 151,0607, 132,773
2,392074, 151,2332, 132,8305
2,39648, 151,39, 132,8882
2,403804, 151,3391, 132,9453
2,4092, 151,4248, 133,0023
2,413805, 151,5659, 133,0594
2,419062, 151,6605, 133,1165
2,42364, 151,8024, 133,1736
2,428271, 151,94, 133,2309
2,43241, 152,1116, 133,2882
2,439227, 152,0945, 133,3452
2,444053, 152,2168, 133,4023
2,448411, 152,3713, 133,4594
2,453123, 152,5005, 133,5166
2,458485, 152,5838, 133,5736
2,463163, 152,7143, 133,6308
2,470103, 152,687, 133,6875
2,47415, 152,8604, 133,7444
2,479983, 152,9094, 133,8011
2,487885, 152,8155, 133,8572
2,493628, 152,8705, 133,9131
2,498333, 152,9965, 133,9691
2,505713, 152,9388, 134,0245
2,516941, 152,6196, 134,0788
2,521686, 152,7421, 134,133
2,52586, 152,9027, 134,1874
2,530267, 153,047, 134,2419
2,538218, 152,9514, 134,2958
2,544986, 152,9359, 134,3494
2,549843, 153,0487, 134,403
2,554986, 153,1418, 134,4565
2,560718, 153,1952, 134,5099
2,567078, 153,2064, 134,563
2,573112, 153,2392, 134,6159
2,578321, 153,3266, 134,6688
2,583697, 153,4025, 134,7216
2,589482, 153,451, 134,7742
2,595443, 153,4877, 134,8266
2,60198, 153,4862, 134,8787
2,60942, 153,4256, 134,9304
2,614858, 153,4963, 134,9819
2,620854, 153,5301, 135,0333
2,625851, 153,6289, 135,0847
2,630273, 153,7647, 135,1362
2,637756, 153,7011, 135,1871
2,64387, 153,7265, 135,2379
2,648797, 153,8285, 135,2887
2,654236, 153,897, 135,3394
2,659039, 154,0061, 135,3902
2,663247, 154,1531, 135,441
2,671375, 154,0479, 135,4913
2,675597, 154,1931, 135,5417
2,680949, 154,2656, 135,592
2,686937, 154,2971, 135,6422
2,69317, 154,3129, 135,6921
2,697402, 154,4558, 135,7421
2,704479, 154,4176, 135,7918
2,71049, 154,447, 135,8413
2,723269, 154,0502, 135,8895
2,728845, 154,1076, 135,9375
2,734999, 154,1285, 135,9854
2,741644, 154,1187, 136,033
2,746967, 154,1912, 136,0805
2,751542, 154,3099, 136,1281
2,756386, 154,4114, 136,1757
2,761573, 154,4913, 136,2233
2,765688, 154,6372, 136,271
2,772753, 154,6003, 136,3184
2,776994, 154,7376, 136,3659
2,781567, 154,854, 136,4134
2,787662, 154,8763, 136,4607
2,793292, 154,9271, 136,5079
2,797361, 155,0733, 136,5553
2,805429, 154,9742, 136,6022
2,810182, 155,0779, 136,6491
2,815085, 155,1721, 136,696
2,82038, 155,242, 136,7428
2,824958, 155,3552, 136,7897
2,829176, 155,4899, 136,8367
2,836306, 155,4475, 136,8833
2,842425, 155,4665, 136,9298
2,847179, 155,5677, 136,9762
2,851938, 155,6683, 137,0227
2,857088, 155,7449, 137,0692
2,861268, 155,8795, 137,1158
2,867177, 155,9099, 137,1622
2,873799, 155,8975, 137,2083
2,879235, 155,9559, 137,2544
2,884254, 156,039, 137,3004
2,890372, 156,0564, 137,3463
2,895142, 156,1537, 137,3921
2,901088, 156,1809, 137,4379
2,908242, 156,1364, 137,4832
2,913023, 156,2323, 137,5286
2,925296, 155,8869, 137,573
2,930821, 155,939, 137,6172
2,938016, 155,8933, 137,6612
2,943443, 155,9509, 137,705
2,947896, 156,065, 137,7489
2,953125, 156,1334, 137,7928
2,95785, 156,231, 137,8367
2,962305, 156,3439, 137,8807
2,968964, 156,3287, 137,9244
2,974158, 156,3982, 137,9681
2,979621, 156,452, 138,0117
2,984605, 156,5331, 138,0552
2,990005, 156,5899, 138,0988
2,994109, 156,7211, 138,1424
2,99814, 156,856, 138,1861
3,005208, 156,8163, 138,2295
3,010047, 156,9043, 138,2729
3,014292, 157,026, 138,3165
3,018941, 157,1242, 138,36
3,023183, 157,2453, 138,4036
3,027897, 157,3391, 138,4473
3,032549, 157,4361, 138,4909
3,040666, 157,3359, 138,5341
3,04599, 157,3943, 138,5773
3,050946, 157,4734, 138,6204
3,056208, 157,5349, 138,6635
3,060601, 157,6452, 138,7066
3,064626, 157,776, 138,7499
3,071744, 157,732, 138,7928
3,076704, 157,8096, 138,8358
3,081267, 157,9091, 138,8787
3,086227, 157,9861, 138,9217
3,091738, 158,032, 138,9645
3,096126, 158,1404, 139,0074
3,104795, 158,0095, 139,0498
